"What grade(s) do you teach, support, and/or lead? You can select more than one. - 6","What grade(s) do you teach, support, and/or lead? You can select more than one. - 7","What grade(s) do you teach, support, and/or lead? You can select more than one. - 8","What grade(s) do you teach, support, and/or lead? You can select more than one. - 9","What grade(s) do you teach, support, and/or lead? You can select more than one. - 10","What grade(s) do you teach, support, and/or lead? You can select more than one. - 11","What grade(s) do you teach, support, and/or lead? You can select more than one. - 12","What grade(s) do you teach, support, and/or lead? You can select more than one. - I am not a teacher or instructional coach.",Approximately how many years of teaching experience do you have?,Gender: How do you identify?,Gender: How do you identify? - I prefer to self-describe:,How do you describe your race? You may check more than one box. - Asian,How do you describe your race? You may check more than one box. - Black or African American,How do you describe your race? You may check more than one box. - Native American Indian or Alaska Native,How do you describe your race? You may check more than one box. - Native Hawaiian or Other Pacific Islander,How do you describe your race? You may check more than one box. - White,How do you describe your race? You may check more than one box. - I prefer not to say,How do you describe your race? You may check more than one box. - I prefer to self-describe:,How do you describe your ethnicity?,We are interested in the languages that you speak fluently. Please select all that apply. - English,We are interested in the languages that you speak fluently. Please select all that apply. - Spanish,"We are interested in the languages that you speak fluently. Please select all that apply. - Chinese (including Mandarin, Cantonese, and all other varieties)",We are interested in the languages that you speak fluently. Please select all that apply. - French,We are interested in the languages that you speak fluently. Please select all that apply. - Arabic,We are interested in the languages that you speak fluently. Please select all that apply. - Please write in the other language(s) you speak if not included above.,We are interested in the languages you speak with your students. Please select all that apply. - I only speak English with my students.,We are interested in the languages you speak with your students. Please select all that apply. - I speak a language other than English as part of formal classroom instruction.,We are interested in the languages you speak with your students. Please select all that apply. -  I speak a language other than English with some of my students outside of the classroom.,We are interested in the languages you speak with your students. Please select all that apply. - Other,Have you participated in professional learning with Teaching Lab before? <br><br> ,Which of the following best describes your primary role? <br><br>,Which of the following best describes your primary role? <br><br> - Other (please specify),"Please indicate the extent to which you agree or disagree with each of the following statements. - Students have a certain amount of intelligence, and they can't really do much to change it.","Please indicate the extent to which you agree or disagree with each of the following statements. - Before students are asked to engage in complex learning tasks, they need to have a solid grasp of basic skills.",Please indicate the extent to which you agree or disagree with each of the following statements. - Intelligence is something about students that they can't change very much.,Please indicate the extent to which you agree or disagree with each of the following statements. - It is not fair to ask students who are struggling with English to take on challenging academic assignments.,"Please indicate the extent to which you agree or disagree with each of the following statements. - Students can learn new things, but they can't really change their basic intelligence.",Please indicate the extent to which you agree or disagree with each of the following statements. - Teachers should keep in mind the limits of their students’ ability and give them assignments that they can do so that they do not become discouraged.,"In your role this school year, do you provide instruction to students? This instruction could be as students’ primary teacher, support or co-teacher, a push-in or pull-out specialist, etc.",What is the primary math curriculum that your school or district has provided?,What is the primary math curriculum that your school or district has provided? - Other (please specify),"In a typical week, how often do you use the following curriculum materials? - School- or district-adopted curriculum (e.g., IM, Zearn)","In a typical week, how often do you use the following curriculum materials? - Curriculum materials I create myself","In a typical week, how often do you use the following curriculum materials? - Curriculum materials I find online or from other teachers",Please indicate the extent to which you agree or disagree with each of the following statements. - Students and I show an interest in each other's lives.,Please indicate the extent to which you agree or disagree with each of the following statements. - I build positive relationships with the parents of my students.,Please indicate the extent to which you agree or disagree with each of the following statements. - I communicate with the parents or family members of all or most of my students.,Please indicate the extent to which you agree or disagree with each of the following statements. - Students and I have a friendly rapport.,Please indicate the extent to which you agree or disagree with each of the following statements. - Students and I use respectful language and listen to each other.,"Please indicate the extent to which you agree or disagree with each of the following statements. - I communicate with the parents or family members of my students in positive ways, not just when there is a problem.",Please indicate the extent to which you agree or disagree with each of the following statements. - I take time to learn about the cultures represented by students in my classroom.,Please indicate the extent to which you agree or disagree with each of the following statements. - ​​I think about my own background and experiences and how those affect my instruction.,"Please indicate the extent to which you agree or disagree with each of the following statements. - I identify ways that the school culture (e.g., values, norms, and practices) is different from my students’ home culture.",Please indicate the extent to which you agree or disagree with each of the following statements. - I use my students’ cultural background to help make learning meaningful.,Please indicate the extent to which you agree or disagree with each of the following statements. - I use examples that are familiar to students from diverse cultural backgrounds.,How frequently do you engage in the following activities while teaching mathematics? - I assess students' understanding of a topic before I teach it.,How frequently do you engage in the following activities while teaching mathematics? - I differentiate mathematics assignments based on students’ individualized learning needs.,How frequently do you engage in the following activities while teaching mathematics? - I explain why a mathematical procedure works.,How frequently do you engage in the following activities while teaching mathematics? - I explain out loud my thinking about how I approached solving a mathematical problem.,"How frequently do you engage in the following activities while teaching mathematics? - I illustrate why a mathematical procedure works using concrete materials (e.g., graphing technology, graphing paper, measuring tools).",How frequently do you engage in the following activities while teaching mathematics? - I compare different ways of solving problems.,How frequently do you engage in the following activities while teaching mathematics? - I ask students to volunteer different ways to solve a problem.,How frequently do you engage in the following activities while teaching mathematics? - I ask students to reflect on the approach they took to solve a problem.,How frequently do you engage in the following activities while teaching mathematics? - I record and display students’ thinking about how they solved a problem.,"How frequently do you engage in the following activities while teaching mathematics? - I have students work in flexible groupings: individually, with a partner, a group of four, or as a whole class.",How frequently do you engage in the following activities while teaching? - I take time to learn about the cultures represented by students in my classroom.,How frequently do you engage in the following activities while teaching? - ​​I think about my own background and experiences and how those affect my instruction.,"How frequently do you engage in the following activities while teaching? - I identify ways that the school culture (e.g., values, norms, and practices) is different from my students’ home culture.",How frequently do you engage in the following activities while teaching? - I use my students’ cultural background to help make learning meaningful.,How frequently do you engage in the following activities while teaching? - I use examples that are familiar to students from diverse cultural backgrounds.,How frequently do you engage in the following activities while teaching? - I revise instructional material to include a representation of cultural groups.,To what extent do you agree or disagree with the following statements about your mathematics class? - I can craft good questions for my students.,To what extent do you agree or disagree with the following statements about your mathematics class? - I can provide an alternative explanation or example when students are confused.,To what extent do you agree or disagree with the following statements about your mathematics class? - I can help students to value learning.,To what extent do you agree or disagree with the following statements about your mathematics class? - I can get students to believe they can do well in school work.,To what extent do you agree or disagree with the following statements about your mathematics class? - I can assist families in helping their children do well in school.,Equitable instruction in math includes which of the following? Select all that apply. - Giving simplified tasks to students who have unfinished learning. ,Equitable instruction in math includes which of the following? Select all that apply. - Following a strict pacing schedule for covering new materials.,Equitable instruction in math includes which of the following? Select all that apply. - Focusing on providing access to grade-level work.,Equitable instruction in math includes which of the following? Select all that apply. - Teaching the procedures and “tricks” such as using the “butterfly method” to add fractions.,Equitable instruction in math includes which of the following? Select all that apply. - Creating opportunities for students to discuss how they solve problems.,Equitable instruction in math includes which of the following? Select all that apply. - I’m not sure.,Which of the following is NOT representative of mathematics lessons that are focused on going deep with mathematics?,In what ways do instructional routines such as Mathematizing the World and Notice/Wonder position all students as capable learners and doers of mathematics? Select all that apply. - They build on the resources that students bring to class.,"In what ways do instructional routines such as Mathematizing the World and Notice/Wonder position all students as capable learners and doers of mathematics? Select all that apply. - They promote observation, questioning, and problem posing.",In what ways do instructional routines such as Mathematizing the World and Notice/Wonder position all students as capable learners and doers of mathematics? Select all that apply. - They relate mathematics to students' lives.,In what ways do instructional routines such as Mathematizing the World and Notice/Wonder position all students as capable learners and doers of mathematics? Select all that apply. - They promote mathematical discourse.,In what ways do instructional routines such as Mathematizing the World and Notice/Wonder position all students as capable learners and doers of mathematics? Select all that apply. - I’m not sure.,Which of the following instructional practices help to affirm students’ mathematics learner identities? Select all that apply. - Promoting student persistence and reasoning during problem solving.,Which of the following instructional practices help to affirm students’ mathematics learner identities? Select all that apply. - Assuming that mistakes and incorrect answers are sources of learning.,Which of the following instructional practices help to affirm students’ mathematics learner identities? Select all that apply. - Emphasizing speed and competition.,Which of the following instructional practices help to affirm students’ mathematics learner identities? Select all that apply. - Validating students’ knowledge and experiences as math learners.,"Which of the following instructional practices help to affirm students’ mathematics learner identities? Select all that apply. - Discouraging mistakes and correcting them, often without constructive feedback.",Which of the following instructional practices help to affirm students’ mathematics learner identities? Select all that apply. - I’m not sure.,Which of the following actions BEST describes equitable instructional strategies for supporting students with unfinished learning in math?,Which of the following are focusing questions? Select all that apply. - What kind of equation does y=3x+2 represent?,"Which of the following are focusing questions? Select all that apply. - Notice that this line passes through (0,0) on the graph. What kind of relationship does this show?",Which of the following are focusing questions? Select all that apply. - How do we know that y=3x+2 represents a linear relationship?,Which of the following are focusing questions? Select all that apply. - What key features of this graph tells us that the line represents a proportional relationship?,Which of the following are focusing questions? Select all that apply. - I’m not sure,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,Which of the following are examples of equitably eliciting student thinking through questioning? Select all that apply. - Providing opportunities for students to answer each other’s questions,Which of the following are examples of equitably eliciting student thinking through questioning? Select all that apply. - Calling on all students regardless of their race or background to answer questions,Which of the following are examples of equitably eliciting student thinking through questioning? Select all that apply. - Intentionally asking focusing questions of students who may have been historically pushed out of math success in the past,Which of the following are examples of equitably eliciting student thinking through questioning? Select all that apply. - Analyzing video or audio recordings of one’s own instruction regularly for bias,Which of the following are examples of equitably eliciting student thinking through questioning? Select all that apply. - I’m not sure,Please complete this statement: Eliciting and using student thinking is an equitable teaching practice because this practice...,Do students have student identification numbers at your school?,Do students have student identification numbers at your school? - Other (please specify),"Do students have access to personal devices in the classroom on which they could take a survey (e.g., 1:1 laptop, tablet, smartphone)? ","Do students have access to personal devices in the classroom on which they could take a survey (e.g., 1:1 laptop, tablet, smartphone)?  - Other (please specify)","If you have questions or comments about this survey, your partnership with Teaching Lab, or Teaching Lab professional learning, please let us know. <br><br>",id,video_link
6,NA,NA,NA,NA,NA,NA,NA,5,Woman,NA,NA,NA,NA,NA,White,NA,NA,Hispanic or Latino,English,Spanish,NA,NA,NA,NA,I only speak English with my students.,I speak a language other than English as part of formal classroom instruction., I speak a language other than English with some of my students outside of the classroom.,NA,No,Classroom Teacher,NA,1- Disagree,5- Agree,3- Nuetral,3- Nuetral,3- Nuetral,4- Somewhat agree,Yes,Savaas,NA,More than three times a week,Once a week,Not applicable,5- Agree,3- Nuetral,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,5- Agree,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,3- Often,3- Often,3- Often,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,NA,NA,Focusing on providing access to grade-level work.,Teaching the procedures and “tricks” such as using the “butterfly method” to add fractions.,Creating opportunities for students to discuss how they solve problems.,NA,Encourage students to follow procedures step by step.,NA,"They promote observation, questioning, and problem posing.",NA,They promote mathematical discourse.,NA,Promoting student persistence and reasoning during problem solving.,NA,NA,Validating students’ knowledge and experiences as math learners.,NA,NA,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,What kind of equation does y=3x+2 represent?,NA,NA,What key features of this graph tells us that the line represents a proportional relationship?,NA,A plan for how to students should solve each step of a task,Providing opportunities for students to answer each other’s questions,Calling on all students regardless of their race or background to answer questions,NA,NA,NA,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",Yes,NA,Yes,NA,NA,teacher_13,
NA,NA,NA,NA,NA,11,NA,NA,25,Woman,NA,Asian,NA,NA,NA,NA,NA,NA,Not Hispanic or Latino,NA,NA,NA,NA,NA,Tagalog (Philippines),I only speak English with my students.,NA,NA,NA,No,Classroom Teacher,NA,2- Somewhat disagree,4- Somewhat agree,2- Somewhat disagree,2- Somewhat disagree,2- Somewhat disagree,2- Somewhat disagree,Yes,EngageNY/Eureka,NA,Twice a week,More than three times a week,Twice a week,3- Nuetral,4- Somewhat agree,4- Somewhat agree,3- Nuetral,4- Somewhat agree,5- Agree,3- Nuetral,5- Agree,5- Agree,4- Somewhat agree,4- Somewhat agree,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,4- Usually,4- Usually,3- Often,4- Usually,4- Usually,4- Usually,4- Usually,4- Usually,4- Usually,4- Usually,4- Somewhat agree,5- Agree,4- Somewhat agree,5- Agree,5- Agree,Giving simplified tasks to students who have unfinished learning. ,NA,NA,Teaching the procedures and “tricks” such as using the “butterfly method” to add fractions.,Creating opportunities for students to discuss how they solve problems.,NA,I’m not sure,NA,NA,NA,NA,I’m not sure.,Promoting student persistence and reasoning during problem solving.,Assuming that mistakes and incorrect answers are sources of learning.,NA,Validating students’ knowledge and experiences as math learners.,NA,NA,Ensuring that students have all the prerequisite skills from prior content before beginning new grade-level work. ,NA,NA,NA,NA,I’m not sure,I'm not sure,NA,NA,NA,NA,I’m not sure,I’m not sure.,Yes,NA,Yes,NA,None,teacher_14,
NA,NA,NA,NA,NA,NA,NA,I am not a teacher or instructional coach.,6,Woman,NA,NA,NA,NA,NA,White,NA,NA,Hispanic or Latino,NA,Spanish,NA,NA,NA,NA,I only speak English with my students.,NA,NA,NA,No,School Leader/Administrator,NA,1- Disagree,2- Somewhat disagree,1- Disagree,1- Disagree,1- Disagree,2- Somewhat disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Focusing on providing access to grade-level work.,NA,Creating opportunities for students to discuss how they solve problems.,NA,Encourage students to follow procedures step by step.,NA,NA,NA,NA,I’m not sure.,Promoting student persistence and reasoning during problem solving.,Assuming that mistakes and incorrect answers are sources of learning.,NA,Validating students’ knowledge and experiences as math learners.,NA,NA,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,NA,NA,NA,NA,I’m not sure,A plan for how to students should solve each step of a task,Providing opportunities for students to answer each other’s questions,Calling on all students regardless of their race or background to answer questions,NA,NA,NA,I’m not sure.,Yes,NA,Yes,NA,NA,administrator_6,
NA,NA,NA,9,NA,NA,NA,NA,15,Man,NA,NA,NA,NA,NA,NA,NA,Chicano,Hispanic or Latino,English,NA,NA,NA,NA,NA,I only speak English with my students.,I speak a language other than English as part of formal classroom instruction.,NA,NA,No,Classroom Teacher,NA,1- Disagree,1- Disagree,1- Disagree,3- Nuetral,1- Disagree,4- Somewhat agree,Yes,Carnegie Learning,NA,More than three times a week,Twice a week,Once a week,5- Agree,4- Somewhat agree,2- Somewhat disagree,5- Agree,4- Somewhat agree,5- Agree,4- Somewhat agree,5- Agree,3- Nuetral,4- Somewhat agree,4- Somewhat agree,4- Usually,3- Often,5- Always,4- Usually,3- Often,4- Usually,4- Usually,4- Usually,3- Often,5- Always,4- Usually,5- Always,3- Often,2- Sometimes,4- Usually,2- Sometimes,5- Agree,5- Agree,5- Agree,3- Neutral,4- Somewhat agree,Giving simplified tasks to students who have unfinished learning. ,NA,NA,NA,Creating opportunities for students to discuss how they solve problems.,NA,Encourage students to follow procedures step by step.,NA,NA,NA,NA,I’m not sure.,Promoting student persistence and reasoning during problem solving.,Assuming that mistakes and incorrect answers are sources of learning.,NA,Validating students’ knowledge and experiences as math learners.,NA,NA,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,NA,NA,How do we know that y=3x+2 represents a linear relationship?,What key features of this graph tells us that the line represents a proportional relationship?,NA,Knowledge of the various solutions students could come up with,NA,Calling on all students regardless of their race or background to answer questions,NA,NA,NA,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",Yes,NA,No,NA,NA,teacher_15,
NA,7,8,NA,NA,NA,NA,NA,4,Woman,NA,NA,NA,Native American Indian or Alaska Native,NA,White,NA,NA,Hispanic or Latino,English,NA,NA,NA,NA,NA,I only speak English with my students.,NA,NA,NA,No,Classroom Teacher,NA,2- Somewhat disagree,2- Somewhat disagree,1- Disagree,1- Disagree,2- Somewhat disagree,3- Nuetral,Yes,NA,Maneuvering the Middle and Mindset Mathematics,Twice a week,Three times a week,More than three times a week,4- Somewhat agree,3- Nuetral,5- Agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,5- Agree,2- Sometimes,4- Usually,5- Always,5- Always,5- Always,4- Usually,5- Always,4- Usually,4- Usually,5- Always,5- Always,5- Always,5- Always,5- Always,4- Usually,5- Always,4- Somewhat agree,5- Agree,3- Neutral,4- Somewhat agree,3- Neutral,Giving simplified tasks to students who have unfinished learning. ,NA,Focusing on providing access to grade-level work.,NA,Creating opportunities for students to discuss how they solve problems.,NA,Engaging students in frequent debates.,They build on the resources that students bring to class.,"They promote observation, questioning, and problem posing.",They relate mathematics to students' lives.,They promote mathematical discourse.,NA,Promoting student persistence and reasoning during problem solving.,NA,NA,Validating students’ knowledge and experiences as math learners.,NA,NA,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,NA,"Notice that this line passes through (0,0) on the graph. What kind of relationship does this show?",NA,What key features of this graph tells us that the line represents a proportional relationship?,NA,Knowledge of the various solutions students could come up with,Providing opportunities for students to answer each other’s questions,NA,NA,Analyzing video or audio recordings of one’s own instruction regularly for bias,NA,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",Yes,NA,No,NA,NA,teacher_16,
6,7,8,NA,NA,NA,NA,NA,17,Woman,NA,NA,NA,NA,NA,White,NA,NA,Not Hispanic or Latino,English,NA,NA,NA,NA,NA,I only speak English with my students.,NA,NA,NA,Yes,Instructional Coach,NA,1- Disagree,2- Somewhat disagree,1- Disagree,1- Disagree,1- Disagree,1- Disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Focusing on providing access to grade-level work.,NA,Creating opportunities for students to discuss how they solve problems.,NA,Encourage students to follow procedures step by step.,They build on the resources that students bring to class.,"They promote observation, questioning, and problem posing.",They relate mathematics to students' lives.,They promote mathematical discourse.,NA,Promoting student persistence and reasoning during problem solving.,Assuming that mistakes and incorrect answers are sources of learning.,NA,Validating students’ knowledge and experiences as math learners.,NA,NA,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,NA,"Notice that this line passes through (0,0) on the graph. What kind of relationship does this show?",How do we know that y=3x+2 represents a linear relationship?,What key features of this graph tells us that the line represents a proportional relationship?,NA,A plan for how to students should solve each step of a task,Providing opportunities for students to answer each other’s questions,Calling on all students regardless of their race or background to answer questions,Intentionally asking focusing questions of students who may have been historically pushed out of math success in the past,Analyzing video or audio recordings of one’s own instruction regularly for bias,NA,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",NA,Not in a classroom,NA,Not in a classroom,NA,coach_4,
NA,NA,NA,NA,NA,NA,NA,I am not a teacher or instructional coach.,7,Woman,NA,NA,NA,NA,NA,White,NA,NA,Not Hispanic or Latino,English,Spanish,NA,NA,NA,NA,NA,I speak a language other than English as part of formal classroom instruction.,NA,NA,Yes,NA,facilitator,1- Disagree,1- Disagree,1- Disagree,1- Disagree,1- Disagree,1- Disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unclear,
6,7,8,NA,NA,NA,NA,NA,49,Man,NA,NA,NA,NA,NA,White,NA,NA,Hispanic or Latino,English,Spanish,NA,NA,NA,NA,I only speak English with my students.,NA,NA,NA,No,Instructional Coach,NA,1- Disagree,1- Disagree,5- Agree,1- Disagree,1- Disagree,1- Disagree,Yes,NA,iReady,Not applicable,More than three times a week,Never,5- Agree,5- Agree,1- Disagree,5- Agree,5- Agree,1- Disagree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,4- Usually,5- Always,4- Usually,4- Usually,5- Always,5- Always,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,NA,NA,NA,NA,Creating opportunities for students to discuss how they solve problems.,NA,Encourage students to follow procedures step by step.,They build on the resources that students bring to class.,"They promote observation, questioning, and problem posing.",They relate mathematics to students' lives.,They promote mathematical discourse.,NA,Promoting student persistence and reasoning during problem solving.,Assuming that mistakes and incorrect answers are sources of learning.,NA,Validating students’ knowledge and experiences as math learners.,NA,NA,I’m not sure.,What kind of equation does y=3x+2 represent?,"Notice that this line passes through (0,0) on the graph. What kind of relationship does this show?",How do we know that y=3x+2 represents a linear relationship?,What key features of this graph tells us that the line represents a proportional relationship?,NA,Deep understanding of the content and how it fits into the learning progression,Providing opportunities for students to answer each other’s questions,Calling on all students regardless of their race or background to answer questions,Intentionally asking focusing questions of students who may have been historically pushed out of math success in the past,Analyzing video or audio recordings of one’s own instruction regularly for bias,NA,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",Yes,NA,I'm not sure,NA,NA,coach_5,
NA,7,NA,9,NA,NA,12,NA,19,Woman,NA,NA,NA,NA,NA,White,NA,NA,Not Hispanic or Latino,English,NA,NA,NA,NA,NA,I only speak English with my students.,NA,NA,NA,No,Classroom Teacher,NA,1- Disagree,2- Somewhat disagree,1- Disagree,1- Disagree,1- Disagree,3- Nuetral,Yes,My school or district has not provided a curriculum,NA,Not applicable,More than three times a week,Once a week,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,5- Agree,4- Somewhat agree,4- Somewhat agree,2- Sometimes,2- Sometimes,5- Always,5- Always,5- Always,5- Always,4- Usually,2- Sometimes,1- Rarely/never,4- Usually,3- Often,5- Always,4- Usually,4- Usually,3- Often,2- Sometimes,4- Somewhat agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,NA,NA,Focusing on providing access to grade-level work.,NA,Creating opportunities for students to discuss how they solve problems.,NA,Encourage students to follow procedures step by step.,NA,NA,NA,NA,I’m not sure.,Promoting student persistence and reasoning during problem solving.,Assuming that mistakes and incorrect answers are sources of learning.,NA,Validating students’ knowledge and experiences as math learners.,NA,NA,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,NA,NA,NA,What key features of this graph tells us that the line represents a proportional relationship?,NA,A plan for how to students should solve each step of a task,Providing opportunities for students to answer each other’s questions,Calling on all students regardless of their race or background to answer questions,Intentionally asking focusing questions of students who may have been historically pushed out of math success in the past,Analyzing video or audio recordings of one’s own instruction regularly for bias,NA,Give students a chance to share and develop their thinking.,Yes,NA,Yes,NA,NA,teacher_17,
6,7,8,9,10,11,12,NA,33,Woman,NA,NA,NA,NA,NA,White,NA,NA,Not Hispanic or Latino,English,NA,NA,NA,NA,NA,I only speak English with my students.,NA,NA,NA,Yes,District Leader/Administrator,NA,1- Disagree,1- Disagree,1- Disagree,1- Disagree,1- Disagree,1- Disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Focusing on providing access to grade-level work.,NA,Creating opportunities for students to discuss how they solve problems.,NA,Encourage students to follow procedures step by step.,They build on the resources that students bring to class.,"They promote observation, questioning, and problem posing.",They relate mathematics to students' lives.,They promote mathematical discourse.,NA,Promoting student persistence and reasoning during problem solving.,Assuming that mistakes and incorrect answers are sources of learning.,NA,Validating students’ knowledge and experiences as math learners.,NA,NA,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,NA,NA,How do we know that y=3x+2 represents a linear relationship?,What key features of this graph tells us that the line represents a proportional relationship?,NA,A plan for how to students should solve each step of a task,Providing opportunities for students to answer each other’s questions,Calling on all students regardless of their race or background to answer questions,Intentionally asking focusing questions of students who may have been historically pushed out of math success in the past,Analyzing video or audio recordings of one’s own instruction regularly for bias,NA,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",Yes,NA,Yes,NA,NA,administrator_7,
NA,NA,NA,9,10,11,12,NA,10,Man,NA,NA,NA,NA,NA,White,NA,NA,I prefer not to say,English,NA,NA,NA,NA,NA,I only speak English with my students.,NA,NA,NA,No,School Leader/Administrator,NA,1- Disagree,2- Somewhat disagree,1- Disagree,2- Somewhat disagree,1- Disagree,2- Somewhat disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Focusing on providing access to grade-level work.,Teaching the procedures and “tricks” such as using the “butterfly method” to add fractions.,Creating opportunities for students to discuss how they solve problems.,NA,Engaging students in frequent debates.,They build on the resources that students bring to class.,"They promote observation, questioning, and problem posing.",They relate mathematics to students' lives.,They promote mathematical discourse.,NA,Promoting student persistence and reasoning during problem solving.,Assuming that mistakes and incorrect answers are sources of learning.,NA,Validating students’ knowledge and experiences as math learners.,NA,NA,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,NA,NA,How do we know that y=3x+2 represents a linear relationship?,What key features of this graph tells us that the line represents a proportional relationship?,NA,Deep understanding of the content and how it fits into the learning progression,Providing opportunities for students to answer each other’s questions,Calling on all students regardless of their race or background to answer questions,Intentionally asking focusing questions of students who may have been historically pushed out of math success in the past,Analyzing video or audio recordings of one’s own instruction regularly for bias,NA,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",Yes,NA,Yes,NA,NA,administrator_8,
NA,NA,NA,NA,NA,NA,NA,I am not a teacher or instructional coach.,20,Woman,NA,NA,NA,NA,NA,White,NA,NA,Not Hispanic or Latino,English,NA,NA,NA,NA,NA,I only speak English with my students.,NA,NA,NA,Yes,District Leader/Administrator,NA,1- Disagree,5- Agree,1- Disagree,1- Disagree,1- Disagree,1- Disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Giving simplified tasks to students who have unfinished learning. ,NA,Focusing on providing access to grade-level work.,NA,Creating opportunities for students to discuss how they solve problems.,NA,Encourage students to follow procedures step by step.,They build on the resources that students bring to class.,"They promote observation, questioning, and problem posing.",They relate mathematics to students' lives.,NA,NA,Promoting student persistence and reasoning during problem solving.,Assuming that mistakes and incorrect answers are sources of learning.,NA,Validating students’ knowledge and experiences as math learners.,NA,NA,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,What kind of equation does y=3x+2 represent?,"Notice that this line passes through (0,0) on the graph. What kind of relationship does this show?",How do we know that y=3x+2 represents a linear relationship?,What key features of this graph tells us that the line represents a proportional relationship?,NA,A plan for how to students should solve each step of a task,Providing opportunities for students to answer each other’s questions,Calling on all students regardless of their race or background to answer questions,Intentionally asking focusing questions of students who may have been historically pushed out of math success in the past,NA,NA,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",Yes,NA,Yes,NA,NA,administrator_9,
